timestamp,src_ip,dst_ip,protocol,recon_error,classification
1767452952.6663878,192.168.1.9,20.192.44.82,6,0.012304283140439255,NORMAL
1767452952.717858,20.192.44.82,192.168.1.9,6,0.018225979349814455,NORMAL
1767452953.0852325,20.192.44.82,192.168.1.9,6,0.1329046078598242,NORMAL
1767452953.1386034,192.168.1.9,20.192.44.82,6,0.12658366160636814,NORMAL
1767452953.36618,192.168.1.9,208.103.161.2,17,1.3184824343098427,NORMAL
1767452953.4408815,192.168.1.9,208.103.161.2,17,1.078421220485128,NORMAL
1767452953.490136,208.103.161.2,192.168.1.9,17,1.0354345641509939,NORMAL
1767452953.6980486,208.103.161.2,192.168.1.9,17,4.8020196095049625,NORMAL
1767452953.7443593,208.103.161.2,192.168.1.9,17,5.413386543421707,NORMAL
1767452953.7921314,192.168.1.9,208.103.161.2,17,5.220770411436828,NORMAL
1767452953.917746,192.168.1.9,205.254.161.3,17,0.019156084526462593,NORMAL
1767452953.9692147,205.254.161.3,192.168.1.9,17,0.14059694799903164,NORMAL
1767452954.0215702,192.168.1.9,20.190.146.36,6,0.009554693140627782,NORMAL
1767452954.0702279,20.190.146.36,192.168.1.9,6,0.023192976276573855,NORMAL
1767452954.1169634,192.168.1.9,20.190.146.36,6,0.04153887253815512,NORMAL
1767452954.189792,192.168.1.9,20.190.146.36,6,0.11207056360330853,NORMAL
1767452954.2418327,20.190.146.36,192.168.1.9,6,5.381347527996733,NORMAL
1767452954.2936785,20.190.146.36,192.168.1.9,6,11.04076593548199,NORMAL
1767452954.348784,20.190.146.36,192.168.1.9,6,19.145913868555354,ATTACK
1767452954.4016392,192.168.1.9,20.190.146.36,6,19.352315237223777,ATTACK
1767452954.4974873,192.168.1.9,20.190.146.36,6,19.529727865361522,ATTACK
1767452954.5484765,192.168.1.9,20.190.146.36,6,19.42577291190118,ATTACK
1767452954.5993404,192.168.1.9,20.190.146.36,6,19.366937168730626,ATTACK
1767452954.6485386,192.168.1.9,20.190.146.36,6,18.71569952733754,ATTACK
1767452954.7001147,192.168.1.9,20.190.146.36,6,81.33738051067922,ATTACK
1767452954.7744615,192.168.1.9,20.190.146.36,6,81.37913410689745,ATTACK
1767452954.8285482,20.190.146.36,192.168.1.9,6,86.06146726131716,ATTACK
1767452954.8755882,20.190.146.36,192.168.1.9,6,89.70383385155833,ATTACK
1767452954.924895,192.168.1.9,20.190.146.36,6,89.71978970815177,ATTACK
1767452954.973336,192.168.1.9,20.190.146.36,6,89.74507788660134,ATTACK
1767452955.0616522,192.168.1.9,20.190.146.36,6,89.77292298227695,ATTACK
1767452955.110698,20.190.146.36,192.168.1.9,6,92.46572012451958,ATTACK
1767452955.1607919,192.168.1.9,20.190.146.36,6,92.50049269824727,ATTACK
1767452955.2118003,20.190.146.36,192.168.1.9,6,94.19100618294323,ATTACK
1767452955.2683277,192.168.1.9,52.168.117.169,6,0.07343849739872078,NORMAL
1767452955.4083438,192.168.1.9,52.168.117.169,6,1242.796815257137,ATTACK
1767452955.4606173,20.190.146.36,192.168.1.9,6,118.44232543082036,ATTACK
1767452955.5143528,192.168.1.9,20.190.146.36,6,118.59293511318853,ATTACK
1767452955.5672894,20.190.146.36,192.168.1.9,6,122.89945736965318,ATTACK
1767452955.6210117,192.168.1.9,20.190.146.36,6,123.03262631061229,ATTACK
1767452955.7660174,192.168.1.9,20.190.146.36,6,123.21946636896247,ATTACK
1767452955.8184576,52.168.117.169,192.168.1.9,6,342.7645638499162,ATTACK
1767452955.872086,52.168.117.169,192.168.1.9,6,587.0598100025047,ATTACK
1767452955.9255364,52.168.117.169,192.168.1.9,6,774.413464325437,ATTACK
1767452955.9780457,52.168.117.169,192.168.1.9,6,9932.643508829693,ATTACK
1767452956.0732453,52.168.117.169,192.168.1.9,6,162.46651340539094,ATTACK
1767452956.124328,192.168.1.9,52.168.117.169,6,315.3335443356436,ATTACK
1767452956.17535,192.168.1.9,142.250.182.42,6,0.01613214341825694,NORMAL
1767452956.2265978,142.250.182.42,192.168.1.9,6,0.01834303210825938,NORMAL
1767452956.27801,192.168.1.9,142.250.182.42,6,0.013360103756861048,NORMAL
1767452956.36898,142.250.182.42,192.168.1.9,6,0.01708297549770976,NORMAL
1767452956.4219463,192.168.1.9,192.168.196.99,6,0.012872997321510713,NORMAL
1767452956.4705398,192.168.1.9,52.168.117.169,6,1519.4836836922357,ATTACK
1767452956.5195272,192.168.1.9,52.168.117.169,6,4600.043634190021,ATTACK
1767452956.5766883,192.168.1.9,52.168.117.169,6,7810.137564124771,ATTACK
1767452956.671838,52.168.117.169,192.168.1.9,6,3504.0405338088867,ATTACK
1767452956.7396975,52.168.117.169,192.168.1.9,6,6010.799034108659,ATTACK
1767452956.792409,52.168.117.169,192.168.1.9,6,5147.0411558623855,ATTACK
1767452956.8426774,52.168.117.169,192.168.1.9,6,9385.130182801568,ATTACK
1767452956.8951313,52.168.117.169,192.168.1.9,6,5901.050764335052,ATTACK
1767452957.0121088,192.168.1.9,52.168.117.169,6,821.1276715061406,ATTACK
1767452957.062827,52.168.117.169,192.168.1.9,6,5137.294678182434,ATTACK
1767452957.1121006,52.168.117.169,192.168.1.9,6,2017.49338380783,ATTACK
1767452957.1643982,52.168.117.169,192.168.1.9,6,651.8545520166406,ATTACK
1767452957.2150364,192.168.1.9,34.54.84.110,6,0.1387007701783642,NORMAL
1767452957.3105917,192.168.1.9,34.54.84.110,6,1.0255529806301065,NORMAL
1767452957.3676214,34.54.84.110,192.168.1.9,6,1.0756443623221474,NORMAL
1767452957.4169068,34.54.84.110,192.168.1.9,6,1.0962949908254602,NORMAL
1767452957.4729176,192.168.1.9,142.250.182.42,6,0.01676070383767645,NORMAL
1767452957.5256379,142.250.182.42,192.168.1.9,6,0.02215416127629199,NORMAL
1767452957.6247308,192.168.1.9,142.250.182.42,6,0.0189226937705851,NORMAL
1767452957.6734035,142.250.182.42,192.168.1.9,6,0.016145391381554356,NORMAL
1767452957.7250698,34.54.84.110,192.168.1.9,6,1.2067527513041585,NORMAL
1767452957.7817667,192.168.1.9,34.54.84.110,6,1.0212148590119268,NORMAL
1767452957.8326683,192.168.1.9,34.54.84.110,6,0.9754324908172965,NORMAL
1767452957.9489853,34.54.84.110,192.168.1.9,6,1.1251324200658455,NORMAL
1767452958.0005102,34.54.84.110,192.168.1.9,6,1.2229863004418957,NORMAL
1767452958.0526662,192.168.1.9,34.54.84.110,6,1.1625142506548596,NORMAL
1767452958.3983595,192.168.1.9,52.168.117.169,6,5026.758168966904,ATTACK
1767452958.451172,192.168.1.9,52.168.117.169,6,2532.5445490582415,ATTACK
1767452958.582438,192.168.1.9,52.168.117.169,6,1511.912405390018,ATTACK
1767452958.6334877,192.168.1.9,142.250.182.42,6,0.016917844950104663,NORMAL
1767452958.682938,142.250.182.42,192.168.1.9,6,0.02175119951488081,NORMAL
1767452958.7343366,52.168.117.169,192.168.1.9,6,6210.925366888214,ATTACK
1767452958.7882206,52.168.117.169,192.168.1.9,6,1926.803082914937,ATTACK
1767452958.8772938,52.168.117.169,192.168.1.9,6,6781.861674802334,ATTACK
1767452958.9266465,52.168.117.169,192.168.1.9,6,462.5825807865067,ATTACK
1767452958.9790423,52.168.117.169,192.168.1.9,6,1030.8439826550195,ATTACK
1767452959.0317116,52.168.117.169,192.168.1.9,6,1866.8768992603257,ATTACK
1767452959.0842054,52.168.117.169,192.168.1.9,6,4077.623039145941,ATTACK
1767452959.1594899,192.168.1.9,142.250.182.42,6,0.014468983346507024,NORMAL
1767452959.2074006,142.250.182.42,192.168.1.9,6,0.03119407217520727,NORMAL
1767452959.2573812,192.168.1.9,52.168.117.169,6,1152.9256348440535,ATTACK
1767452959.303822,192.168.1.9,192.168.196.99,6,0.014627763905878506,NORMAL
1767452959.3543596,192.168.1.9,142.250.182.42,6,0.014925019560509633,NORMAL
1767452959.4408257,142.250.182.42,192.168.1.9,6,0.05730559412734366,NORMAL
1767452959.4915445,192.168.1.9,142.250.182.42,6,0.010103856028389667,NORMAL
1767452959.542519,142.250.182.42,192.168.1.9,6,0.018510757548416145,NORMAL
1767452959.5926063,192.168.1.9,142.250.182.42,6,0.036704464687953645,NORMAL
1767452959.6429842,142.250.182.42,192.168.1.9,6,0.031354169201037466,NORMAL
1767452959.7190146,192.168.1.9,142.250.182.42,6,0.052884984923047273,NORMAL
1767452959.768513,142.250.182.42,192.168.1.9,6,0.017482227758862816,NORMAL
1767452959.8220358,216.58.200.170,192.168.1.9,6,0.017708206053862294,NORMAL
1767452959.8797793,192.168.1.9,216.58.200.170,6,0.06282998741808958,NORMAL
1767452959.9454038,216.58.200.170,192.168.1.9,6,0.08885173769470858,NORMAL
1767452960.0553353,192.168.1.9,216.58.200.170,6,0.1033892443314266,NORMAL
1767452960.1048653,192.168.1.9,34.54.84.110,6,0.015599364922971194,NORMAL
1767452960.1562178,34.54.84.110,192.168.1.9,6,0.06571673398858788,NORMAL
1767452960.2075293,192.168.1.9,34.54.84.110,6,0.031087981632870725,NORMAL
1767452960.258903,192.168.1.9,34.54.84.110,6,1.0181004426378448,NORMAL
1767452960.333529,34.54.84.110,192.168.1.9,6,0.9711592631276649,NORMAL
1767452960.3835874,34.54.84.110,192.168.1.9,6,1.4722314018694684,NORMAL
1767452960.437255,34.54.84.110,192.168.1.9,6,12.909004136482327,NORMAL
1767452960.4897847,34.54.84.110,192.168.1.9,6,36.144819773276645,ATTACK
1767452960.5418227,34.54.84.110,192.168.1.9,6,49.688936329516096,ATTACK
1767452960.633445,34.54.84.110,192.168.1.9,6,52.18161931031374,ATTACK
1767452960.6870968,192.168.1.9,34.54.84.110,6,53.18519396746714,ATTACK
1767452960.7396214,192.168.1.9,34.54.84.110,6,53.80445280517149,ATTACK
1767452960.7969248,192.168.1.9,34.54.84.110,6,54.16332824418377,ATTACK
1767452960.853763,192.168.1.9,34.54.84.110,6,54.21184614478155,ATTACK
1767452960.9479432,192.168.1.9,34.54.84.110,6,53.74904511207801,ATTACK
1767452961.000288,34.54.84.110,192.168.1.9,6,54.76363381428429,ATTACK
1767452961.0552814,34.54.84.110,192.168.1.9,6,55.570280011257346,ATTACK
1767452961.1109405,192.168.1.9,34.54.84.110,6,55.73314655008812,ATTACK
1767452961.1748362,192.168.1.9,34.54.84.110,6,55.90973413086502,ATTACK
1767452961.298775,34.54.84.110,192.168.1.9,6,56.32373807092918,ATTACK
1767452961.35224,192.168.1.9,142.250.182.42,6,0.01050877100492149,NORMAL
1767452961.4024396,142.250.182.42,192.168.1.9,6,0.03294593888620306,NORMAL
1767452961.4540696,192.168.1.9,192.168.196.99,6,0.012472871188432589,NORMAL
1767452961.5080373,34.54.84.110,192.168.1.9,6,58.3900998686505,ATTACK
1767452961.5847313,192.168.1.9,34.54.84.110,6,58.36602758026456,ATTACK
1767452961.6361024,192.168.1.9,34.54.84.110,6,58.45289960631156,ATTACK
1767452961.685679,192.168.1.9,34.54.84.110,6,58.608909660936874,ATTACK
1767452961.7372355,34.54.84.110,192.168.1.9,6,59.07072772828329,ATTACK
1767452961.7846415,34.54.84.110,192.168.1.9,6,59.621440703180646,ATTACK
1767452961.8760433,34.54.84.110,192.168.1.9,6,60.12625164878478,ATTACK
1767452961.92602,192.168.1.9,34.54.84.110,6,60.21771292410488,ATTACK
1767452961.976968,192.168.1.9,142.250.182.42,6,0.016303510615336927,NORMAL
1767452962.0270169,142.250.182.42,192.168.1.9,6,0.024222353387446646,NORMAL
1767452962.07595,192.168.1.9,52.168.117.169,6,3952.5213143478204,ATTACK
1767452962.1624126,192.168.1.9,52.168.117.169,6,411.05803241652484,ATTACK
1767452962.2161112,192.168.1.9,52.168.117.169,6,1551.6457450600476,ATTACK
1767452962.2677376,52.168.117.169,192.168.1.9,6,809.1595770667328,ATTACK
1767452962.3180454,52.168.117.169,192.168.1.9,6,559.2114035488414,ATTACK
1767452962.3752053,52.168.117.169,192.168.1.9,6,4721.474817108002,ATTACK
1767452962.505211,52.168.117.169,192.168.1.9,6,300.15509061327543,ATTACK
1767452962.5557964,52.168.117.169,192.168.1.9,6,461.5863450479795,ATTACK
1767452962.6072292,52.168.117.169,192.168.1.9,6,312.58478962960805,ATTACK
1767452962.6567452,52.168.117.169,192.168.1.9,6,338.43061602670036,ATTACK
1767452962.7117553,52.168.117.169,192.168.1.9,6,568.4634575732454,ATTACK
1767452962.8012726,192.168.1.9,52.168.117.169,6,3016.6752624841156,ATTACK
1767452962.849028,192.168.1.9,142.250.182.42,6,0.023530185337899454,NORMAL
1767452962.9136167,142.250.182.42,192.168.1.9,6,0.05683665057487876,NORMAL
1767452962.9639556,192.168.1.9,142.250.182.42,6,0.02396542648213373,NORMAL
1767452963.0162008,142.250.182.42,192.168.1.9,6,0.04516777890553946,NORMAL
1767452963.1474726,192.168.1.9,20.42.73.24,6,0.014806551750818278,NORMAL
1767452963.2075675,20.42.73.24,192.168.1.9,6,0.012907101466961916,NORMAL
1767452963.255673,192.168.1.9,20.42.73.24,6,0.02419467396967928,NORMAL
1767452963.3028398,192.168.1.9,192.168.196.99,6,0.019845039898956918,NORMAL
1767452963.3581028,192.168.1.9,52.168.117.169,6,2041.985970671605,ATTACK
1767452963.4727137,192.168.1.9,52.168.117.169,6,2996.17180812469,ATTACK
1767452963.519558,192.168.1.9,52.168.117.169,6,631.2142235612499,ATTACK
1767452963.5741677,192.168.1.9,142.250.182.42,6,0.031225324362241305,NORMAL
1767452963.6268363,142.250.182.42,192.168.1.9,6,0.027516448565033828,NORMAL
1767452963.682821,52.168.117.169,192.168.1.9,6,1084.1708437551051,ATTACK
1767452963.819228,52.168.117.169,192.168.1.9,6,1951.5482123293684,ATTACK
1767452963.875831,52.168.117.169,192.168.1.9,6,1404.400817033447,ATTACK
1767452963.927492,52.168.117.169,192.168.1.9,6,858.6664605101336,ATTACK
1767452963.982305,52.168.117.169,192.168.1.9,6,3366.856057878007,ATTACK
1767452964.039121,52.168.117.169,192.168.1.9,6,404.8027134793159,ATTACK
1767452964.1437082,52.168.117.169,192.168.1.9,6,477.53282098902207,ATTACK
1767452964.1933768,192.168.1.9,52.168.117.169,6,558.886050341799,ATTACK
1767452964.250548,192.168.1.9,142.250.182.42,6,0.015539788653587941,NORMAL
1767452964.3099582,142.250.182.42,192.168.1.9,6,0.018933209245559,NORMAL
1767452964.364741,52.168.117.169,192.168.1.9,6,616.0909510846744,ATTACK
1767452964.4981828,192.168.1.9,52.168.117.169,6,446.5083547066214,ATTACK
1767452964.5510223,52.168.117.169,192.168.1.9,6,1061.5787948991547,ATTACK
1767452964.61547,208.103.161.2,192.168.1.9,6,0.028932600146569783,NORMAL
1767452964.6663353,192.168.1.9,208.103.161.2,6,0.030968622371986946,NORMAL
1767452964.7160623,208.103.161.2,192.168.1.9,6,0.052267541319253194,NORMAL
1767452964.7901742,192.168.1.9,20.42.73.24,6,0.01868559234719856,NORMAL
1767452964.8524654,20.42.73.24,192.168.1.9,6,0.020391507505026475,NORMAL
1767452964.90257,192.168.1.9,20.42.73.24,6,0.017693773416751588,NORMAL
1767452964.9632366,192.168.1.9,20.42.73.24,6,0.21534357185397027,NORMAL
1767452965.0149267,20.42.73.24,192.168.1.9,6,6.446494245694394,NORMAL
1767452965.1118884,20.42.73.24,192.168.1.9,6,12.270743059446517,NORMAL
1767452965.1647947,192.168.1.9,20.42.73.24,6,12.446509866297685,NORMAL
1767452965.2156541,20.42.73.24,192.168.1.9,6,21.147340132406214,ATTACK
1767452965.2681472,20.42.73.24,192.168.1.9,6,33.12416872894108,ATTACK
1767452965.3267474,20.42.73.24,192.168.1.9,6,38.94697907482067,ATTACK
1767452965.4175036,192.168.1.9,20.42.73.24,6,39.19468626502458,ATTACK
1767452965.4659765,192.168.1.9,20.42.73.24,6,39.27888786722333,ATTACK
1767452965.517638,192.168.1.9,20.42.73.24,6,39.15810920023878,ATTACK
1767452965.5692394,192.168.1.9,20.42.73.24,6,38.24066748180843,ATTACK
1767452965.6334128,192.168.1.9,20.42.73.24,6,74.57064844826952,ATTACK
1767452965.7565608,192.168.1.9,52.168.117.169,6,737.0537128635098,ATTACK
1767452965.8108974,192.168.1.9,52.168.117.169,6,540.001617726592,ATTACK
1767452965.870682,192.168.1.9,52.168.117.169,6,592.8243479819984,ATTACK
1767452965.9261909,20.42.73.24,192.168.1.9,6,75.45973441613923,ATTACK
1767452965.9850438,20.42.73.24,192.168.1.9,6,76.1705631147549,ATTACK
